x	y	z
97	224	25
98	224	12
99	224	16
100	224	4
101	224	23
102	224	9
103	224	17
104	224	15
105	224	25
106	224	24
107	224	24
108	224	25
109	224	25
110	224	22
111	224	25
112	224	25
113	224	24
114	224	24
115	224	24
116	224	26
117	224	25
118	224	25
119	224	23
120	224	24
121	224	25
122	224	20
123	224	23
124	224	25
125	224	24
126	224	22
127	224	15
128	224	15
129	224	24
130	224	22
131	224	23
132	224	23
133	224	21
134	224	23
135	224	22
136	224	24
137	224	24
138	224	24
139	224	23
140	224	20
141	224	22
142	224	22
143	224	23
144	224	22
145	224	24
146	224	22
147	224	24
148	224	24
149	224	25
150	224	23
151	224	23
152	224	23
153	224	10
154	224	21
155	224	23
156	224	22
157	224	23
158	224	21
159	224	14
160	224	22
161	224	21
162	224	20
163	224	2
164	224	1
165	224	23
166	224	14
167	224	24
168	224	23
169	224	23
170	224	13
171	224	23
172	224	23
173	224	24
174	224	20
175	224	23
176	224	21
177	224	24
178	224	22
179	224	23
180	224	21
181	224	24
182	224	21
183	224	16
184	224	18
185	224	23
186	224	21
187	224	23
188	224	22
189	224	23
190	224	13
191	224	19
192	224	18
193	224	24
194	224	21
195	224	24
196	224	23
197	224	18
198	224	16
199	224	23
200	224	22
201	224	23
202	224	21
203	224	23
204	224	7
205	224	21
206	224	20
207	224	22
208	224	24
209	224	23
210	224	19
211	224	21
212	224	14
213	224	23
214	224	21
215	224	22
216	224	23
217	224	23
218	224	19
219	224	21
220	224	19
221	224	18
222	224	20
223	224	23
224	224	19
225	224	20
226	224	16
227	224	8
228	224	22
229	224	22
230	224	12
231	224	21
232	224	19
233	224	22
234	224	16
235	224	20
236	224	21
237	224	19
238	224	11
239	224	18
240	224	19
241	224	22
242	224	17
243	224	20
244	224	17
245	224	21
246	224	17
247	224	18
248	224	19
249	224	20
250	224	16
251	224	17
252	224	9
253	224	7
254	224	7
255	224	1036
0	223	0.98659793814433
1	223	0.0134020618556701
2	223	0.0056701030927835
3	223	0.0077319587628866
4	223	0.011340206185567
5	223	0.011340206185567
6	223	0.0123711340206186
7	223	0.011340206185567
8	223	0.011340206185567
9	223	0.0118556701030928
10	223	0.0108247422680412
11	223	0.0123711340206186
12	223	0.011340206185567
13	223	0.0128865979381443
14	223	0.0118556701030928
15	223	0.0118556701030928
16	223	0.0077319587628866
17	223	0.0103092783505155
18	223	0.011340206185567
19	223	0.011340206185567
20	223	0.0123711340206186
21	223	0.0128865979381443
22	223	0.0123711340206186
23	223	0.0118556701030928
24	223	0.0123711340206186
25	223	0.011340206185567
26	223	0.0128865979381443
27	223	0.0128865979381443
28	223	0.0123711340206186
29	223	0.0118556701030928
30	223	0.00927835051546392
31	223	0
32	223	1009
33	223	19
34	223	16
35	223	9
36	223	20
37	223	21
38	223	22
39	223	20
40	223	10
41	223	21
42	223	22
43	223	23
44	223	13
45	223	20
46	223	23
47	223	20
48	223	17
49	223	24
50	223	13
51	223	9
52	223	22
53	223	24
54	223	25
55	223	24
56	223	25
57	223	24
58	223	25
59	223	24
60	223	24
61	223	19
62	223	22
63	223	24
64	223	24
65	223	23
66	223	21
67	223	24
68	223	14
69	223	21
70	223	13
71	223	10
72	223	24
73	223	23
74	223	24
75	223	24
76	223	24
77	223	22
78	223	23
79	223	22
80	223	24
81	223	22
82	223	22
83	223	22
84	223	22
85	223	16
86	223	24
87	223	25
88	223	18
89	223	21
90	223	23
91	223	25
92	223	25
93	223	19
94	223	20
95	223	25
96	223	24
97	223	25
98	223	12
99	223	16
100	223	4
101	223	23
102	223	9
103	223	17
104	223	15
105	223	25
106	223	24
107	223	24
108	223	25
109	223	25
110	223	22
111	223	25
112	223	25
113	223	24
114	223	24
115	223	24
116	223	26
117	223	25
118	223	25
119	223	23
120	223	24
121	223	25
122	223	20
123	223	23
124	223	25
125	223	24
126	223	22
127	223	15
128	223	15
129	223	24
130	223	22
131	223	23
132	223	23
133	223	21
134	223	23
135	223	22
136	223	24
137	223	24
138	223	24
139	223	23
140	223	20
141	223	22
142	223	22
143	223	23
144	223	22
145	223	24
146	223	22
147	223	24
148	223	24
149	223	25
150	223	23
151	223	23
152	223	23
153	223	10
154	223	21
155	223	23
156	223	22
157	223	23
158	223	21
159	223	14
160	223	22
161	223	21
162	223	20
163	223	2
164	223	1
165	223	23
166	223	14
167	223	24
168	223	23
169	223	23
170	223	13
171	223	23
172	223	23
173	223	24
174	223	20
175	223	23
176	223	21
177	223	24
178	223	22
179	223	23
180	223	21
181	223	24
182	223	21
183	223	16
184	223	18
185	223	23
186	223	21
187	223	23
188	223	22
189	223	23
190	223	13
191	223	19
192	223	18
193	223	24
194	223	21
195	223	24
196	223	23
197	223	18
198	223	16
199	223	23
200	223	22
201	223	23
202	223	21
203	223	23
204	223	7
205	223	21
206	223	20
207	223	22
208	223	24
209	223	23
210	223	19
211	223	21
212	223	14
213	223	23
214	223	21
215	223	22
216	223	23
217	223	23
218	223	19
219	223	21
220	223	19
221	223	18
222	223	20
223	223	23
224	223	19
225	223	20
226	223	16
227	223	8
228	223	22
229	223	22
230	223	12
231	223	21
232	223	19
233	223	22
234	223	16
235	223	20
236	223	21
237	223	19
238	223	11
239	223	18
240	223	19
241	223	22
242	223	17
243	223	20
244	223	17
245	223	21
246	223	17
247	223	18
248	223	19
249	223	20
250	223	16
251	223	17
252	223	9
253	223	7
254	223	7
255	223	1036
0	222	0.99639175257732
1	222	0.0231958762886598
2	222	0.00412371134020619
3	222	0.00206185567010309
4	222	0.00154639175257732
5	222	0.00154639175257732
6	222	0.00257731958762887
7	222	0.00154639175257732
8	222	0.00154639175257732
9	222	0.00206185567010309
10	222	0.00103092783505155
11	222	0.00257731958762887
12	222	0.00154639175257732
13	222	0.00309278350515464
14	222	0.00206185567010309
15	222	0.00206185567010309
16	222	0.00206185567010309
17	222	0.000515463917525773
18	222	0.00154639175257732
19	222	0.00154639175257732
20	222	0.00257731958762887
21	222	0.00309278350515464
22	222	0.00257731958762887
23	222	0.00206185567010309
24	222	0.00257731958762887
25	222	0.00154639175257732
26	222	0.00309278350515464
27	222	0.00309278350515464
28	222	0.00257731958762887
29	222	0.00206185567010309
30	222	0.000515463917525773
31	222	0.00979381443298969
32	222	0.00979381443298969
33	222	1009
34	222	3
35	222	10
36	222	1
37	222	2
38	222	3
39	222	1
40	222	9
41	222	2
42	222	3
43	222	4
44	222	6
45	222	1
46	222	4
47	222	1
48	222	2
49	222	5
50	222	6
51	222	10
52	222	3
53	222	5
54	222	6
55	222	5
56	222	6
57	222	5
58	222	6
59	222	5
60	222	5
61	222	0
62	222	3
63	222	5
64	222	5
65	222	4
66	222	2
67	222	5
68	222	5
69	222	2
70	222	6
71	222	9
72	222	5
73	222	4
74	222	5
75	222	5
76	222	5
77	222	3
78	222	4
79	222	3
80	222	5
81	222	3
82	222	3
83	222	3
84	222	3
85	222	3
86	222	5
87	222	6
88	222	1
89	222	2
90	222	4
91	222	6
92	222	6
93	222	0
94	222	1
95	222	6
96	222	5
97	222	6
98	222	7
99	222	3
100	222	15
101	222	4
102	222	10
103	222	2
104	222	4
105	222	6
106	222	5
107	222	5
108	222	6
109	222	6
110	222	3
111	222	6
112	222	6
113	222	5
114	222	5
115	222	5
116	222	7
117	222	6
118	222	6
119	222	4
120	222	5
121	222	6
122	222	1
123	222	4
124	222	6
125	222	5
126	222	3
127	222	4
128	222	4
129	222	5
130	222	3
131	222	4
132	222	4
133	222	2
134	222	4
135	222	3
136	222	5
137	222	5
138	222	5
139	222	4
140	222	1
141	222	3
142	222	3
143	222	4
144	222	3
145	222	5
146	222	3
147	222	5
148	222	5
149	222	6
150	222	4
151	222	4
152	222	4
153	222	9
154	222	2
155	222	4
156	222	3
157	222	4
158	222	2
159	222	5
160	222	3
161	222	2
162	222	1
163	222	17
164	222	18
165	222	4
166	222	5
167	222	5
168	222	4
169	222	4
170	222	6
171	222	4
172	222	4
173	222	5
174	222	1
175	222	4
176	222	2
177	222	5
178	222	3
179	222	4
180	222	2
181	222	5
182	222	2
183	222	3
184	222	1
185	222	4
186	222	2
187	222	4
188	222	3
189	222	4
190	222	6
191	222	0
192	222	1
193	222	5
194	222	2
195	222	5
196	222	4
197	222	1
198	222	3
199	222	4
200	222	3
201	222	4
202	222	2
203	222	4
204	222	12
205	222	2
206	222	1
207	222	3
208	222	5
209	222	4
210	222	0
211	222	2
212	222	5
213	222	4
214	222	2
215	222	3
216	222	4
217	222	4
218	222	0
219	222	2
220	222	0
221	222	1
222	222	1
223	222	4
224	222	0
225	222	1
226	222	3
227	222	11
228	222	3
229	222	3
230	222	7
231	222	2
232	222	0
233	222	3
234	222	3
235	222	1
236	222	2
237	222	0
238	222	8
239	222	1
240	222	0
241	222	3
242	222	2
243	222	1
244	222	2
245	222	2
246	222	2
247	222	1
248	222	0
249	222	1
250	222	3
251	222	2
252	222	10
253	222	26
254	222	26
255	222	1055
0	221	0.994845360824742
1	221	0.0216494845360825
2	221	0.00257731958762887
3	221	0.000515463917525773
4	221	0.00309278350515464
5	221	0.00309278350515464
6	221	0.00412371134020619
7	221	0.00309278350515464
8	221	0.00309278350515464
9	221	0.00360824742268041
10	221	0.00257731958762887
11	221	0.00412371134020619
12	221	0.00309278350515464
13	221	0.00463917525773196
14	221	0.00360824742268041
15	221	0.00360824742268041
16	221	0.000515463917525773
17	221	0.00206185567010309
18	221	0.00309278350515464
19	221	0.00309278350515464
20	221	0.00412371134020619
21	221	0.00463917525773196
22	221	0.00412371134020619
23	221	0.00360824742268041
24	221	0.00412371134020619
25	221	0.00309278350515464
26	221	0.00463917525773196
27	221	0.00463917525773196
28	221	0.00412371134020619
29	221	0.00360824742268041
30	221	0.00103092783505155
31	221	0.00824742268041237
32	221	0.00824742268041237
33	221	0.00154639175257732
34	221	1009
35	221	7
36	221	4
37	221	5
38	221	6
39	221	4
40	221	6
41	221	5
42	221	6
43	221	7
44	221	3
45	221	4
46	221	7
47	221	4
48	221	1
49	221	8
50	221	3
51	221	7
52	221	6
53	221	8
54	221	9
55	221	8
56	221	9
57	221	8
58	221	9
59	221	8
60	221	8
61	221	3
62	221	6
63	221	8
64	221	8
65	221	7
66	221	5
67	221	8
68	221	2
69	221	5
70	221	3
71	221	6
72	221	8
73	221	7
74	221	8
75	221	8
76	221	8
77	221	6
78	221	7
79	221	6
80	221	8
81	221	6
82	221	6
83	221	6
84	221	6
85	221	0
86	221	8
87	221	9
88	221	2
89	221	5
90	221	7
91	221	9
92	221	9
93	221	3
94	221	4
95	221	9
96	221	8
97	221	9
98	221	4
99	221	0
100	221	12
101	221	7
102	221	7
103	221	1
104	221	1
105	221	9
106	221	8
107	221	8
108	221	9
109	221	9
110	221	6
111	221	9
112	221	9
113	221	8
114	221	8
115	221	8
116	221	10
117	221	9
118	221	9
119	221	7
120	221	8
121	221	9
122	221	4
123	221	7
124	221	9
125	221	8
126	221	6
127	221	1
128	221	1
129	221	8
130	221	6
131	221	7
132	221	7
133	221	5
134	221	7
135	221	6
136	221	8
137	221	8
138	221	8
139	221	7
140	221	4
141	221	6
142	221	6
143	221	7
144	221	6
145	221	8
146	221	6
147	221	8
148	221	8
149	221	9
150	221	7
151	221	7
152	221	7
153	221	6
154	221	5
155	221	7
156	221	6
157	221	7
158	221	5
159	221	2
160	221	6
161	221	5
162	221	4
163	221	14
164	221	15
165	221	7
166	221	2
167	221	8
168	221	7
169	221	7
170	221	3
171	221	7
172	221	7
173	221	8
174	221	4
175	221	7
176	221	5
177	221	8
178	221	6
179	221	7
180	221	5
181	221	8
182	221	5
183	221	0
184	221	2
185	221	7
186	221	5
187	221	7
188	221	6
189	221	7
190	221	3
191	221	3
192	221	2
193	221	8
194	221	5
195	221	8
196	221	7
197	221	2
198	221	0
199	221	7
200	221	6
201	221	7
202	221	5
203	221	7
204	221	9
205	221	5
206	221	4
207	221	6
208	221	8
209	221	7
210	221	3
211	221	5
212	221	2
213	221	7
214	221	5
215	221	6
216	221	7
217	221	7
218	221	3
219	221	5
220	221	3
221	221	2
222	221	4
223	221	7
224	221	3
225	221	4
226	221	0
227	221	8
228	221	6
229	221	6
230	221	4
231	221	5
232	221	3
233	221	6
234	221	0
235	221	4
236	221	5
237	221	3
238	221	5
239	221	2
240	221	3
241	221	6
242	221	1
243	221	4
244	221	1
245	221	5
246	221	1
247	221	2
248	221	3
249	221	4
250	221	0
251	221	1
252	221	7
253	221	23
254	221	23
255	221	1052
0	220	0.991237113402062
1	220	0.0180412371134021
2	220	0.00103092783505155
3	220	0.00309278350515464
4	220	0.00670103092783505
5	220	0.00670103092783505
6	220	0.0077319587628866
7	220	0.00670103092783505
8	220	0.00670103092783505
9	220	0.00721649484536083
10	220	0.00618556701030928
11	220	0.0077319587628866
12	220	0.00670103092783505
13	220	0.00824742268041237
14	220	0.00721649484536083
15	220	0.00721649484536083
16	220	0.00309278350515464
17	220	0.0056701030927835
18	220	0.00670103092783505
19	220	0.00670103092783505
20	220	0.0077319587628866
21	220	0.00824742268041237
22	220	0.0077319587628866
23	220	0.00721649484536083
24	220	0.0077319587628866
25	220	0.00670103092783505
26	220	0.00824742268041237
27	220	0.00824742268041237
28	220	0.0077319587628866
29	220	0.00721649484536083
30	220	0.00463917525773196
31	220	0.00463917525773196
32	220	0.00463917525773196
33	220	0.00515463917525773
34	220	0.00360824742268041
35	220	1009
36	220	11
37	220	12
38	220	13
39	220	11
40	220	1
41	220	12
42	220	13
43	220	14
44	220	4
45	220	11
46	220	14
47	220	11
48	220	8
49	220	15
50	220	4
51	220	0
52	220	13
53	220	15
54	220	16
55	220	15
56	220	16
57	220	15
58	220	16
59	220	15
60	220	15
61	220	10
62	220	13
63	220	15
64	220	15
65	220	14
66	220	12
67	220	15
68	220	5
69	220	12
70	220	4
71	220	1
72	220	15
73	220	14
74	220	15
75	220	15
76	220	15
77	220	13
78	220	14
79	220	13
80	220	15
81	220	13
82	220	13
83	220	13
84	220	13
85	220	7
86	220	15
87	220	16
88	220	9
89	220	12
90	220	14
91	220	16
92	220	16
93	220	10
94	220	11
95	220	16
96	220	15
97	220	16
98	220	3
99	220	7
100	220	5
101	220	14
102	220	0
103	220	8
104	220	6
105	220	16
106	220	15
107	220	15
108	220	16
109	220	16
110	220	13
111	220	16
112	220	16
113	220	15
114	220	15
115	220	15
116	220	17
117	220	16
118	220	16
119	220	14
120	220	15
121	220	16
122	220	11
123	220	14
124	220	16
125	220	15
126	220	13
127	220	6
128	220	6
129	220	15
130	220	13
131	220	14
132	220	14
133	220	12
134	220	14
135	220	13
136	220	15
137	220	15
138	220	15
139	220	14
140	220	11
141	220	13
142	220	13
143	220	14
144	220	13
145	220	15
146	220	13
147	220	15
148	220	15
149	220	16
150	220	14
151	220	14
152	220	14
153	220	1
154	220	12
155	220	14
156	220	13
157	220	14
158	220	12
159	220	5
160	220	13
161	220	12
162	220	11
163	220	7
164	220	8
165	220	14
166	220	5
167	220	15
168	220	14
169	220	14
170	220	4
171	220	14
172	220	14
173	220	15
174	220	11
175	220	14
176	220	12
177	220	15
178	220	13
179	220	14
180	220	12
181	220	15
182	220	12
183	220	7
184	220	9
185	220	14
186	220	12
187	220	14
188	220	13
189	220	14
190	220	4
191	220	10
192	220	9
193	220	15
194	220	12
195	220	15
196	220	14
197	220	9
198	220	7
199	220	14
200	220	13
201	220	14
202	220	12
203	220	14
204	220	2
205	220	12
206	220	11
207	220	13
208	220	15
209	220	14
210	220	10
211	220	12
212	220	5
213	220	14
214	220	12
215	220	13
216	220	14
217	220	14
218	220	10
219	220	12
220	220	10
221	220	9
222	220	11
223	220	14
224	220	10
225	220	11
226	220	7
227	220	1
228	220	13
229	220	13
230	220	3
231	220	12
232	220	10
233	220	13
234	220	7
235	220	11
236	220	12
237	220	10
238	220	2
239	220	9
240	220	10
241	220	13
242	220	8
243	220	11
244	220	8
245	220	12
246	220	8
247	220	9
248	220	10
249	220	11
250	220	7
251	220	8
252	220	0
253	220	16
254	220	16
255	220	1045
0	219	0.996907216494845
1	219	0.0237113402061856
2	219	0.00463917525773196
3	219	0.00257731958762887
4	219	0.00103092783505155
5	219	0.00103092783505155
6	219	0.00206185567010309
7	219	0.00103092783505155
8	219	0.00103092783505155
9	219	0.00154639175257732
10	219	0.000515463917525773
11	219	0.00206185567010309
12	219	0.00103092783505155
13	219	0.00257731958762887
14	219	0.00154639175257732
15	219	0.00154639175257732
16	219	0.00257731958762887
17	219	0
18	219	0.00103092783505155
19	219	0.00103092783505155
20	219	0.00206185567010309
21	219	0.00257731958762887
22	219	0.00206185567010309
23	219	0.00154639175257732
24	219	0.00206185567010309
25	219	0.00103092783505155
26	219	0.00257731958762887
27	219	0.00257731958762887
28	219	0.00206185567010309
29	219	0.00154639175257732
30	219	0.00103092783505155
31	219	0.0103092783505155
32	219	0.0103092783505155
33	219	0.000515463917525773
34	219	0.00206185567010309
35	219	0.0056701030927835
36	219	1009
37	219	1
38	219	2
39	219	0
40	219	10
41	219	1
42	219	2
43	219	3
44	219	7
45	219	0
46	219	3
47	219	0
48	219	3
49	219	4
50	219	7
51	219	11
52	219	2
53	219	4
54	219	5
55	219	4
56	219	5
57	219	4
58	219	5
59	219	4
60	219	4
61	219	1
62	219	2
63	219	4
64	219	4
65	219	3
66	219	1
67	219	4
68	219	6
69	219	1
70	219	7
71	219	10
72	219	4
73	219	3
74	219	4
75	219	4
76	219	4
77	219	2
78	219	3
79	219	2
80	219	4
81	219	2
82	219	2
83	219	2
84	219	2
85	219	4
86	219	4
87	219	5
88	219	2
89	219	1
90	219	3
91	219	5
92	219	5
93	219	1
94	219	0
95	219	5
96	219	4
97	219	5
98	219	8
99	219	4
100	219	16
101	219	3
102	219	11
103	219	3
104	219	5
105	219	5
106	219	4
107	219	4
108	219	5
109	219	5
110	219	2
111	219	5
112	219	5
113	219	4
114	219	4
115	219	4
116	219	6
117	219	5
118	219	5
119	219	3
120	219	4
121	219	5
122	219	0
123	219	3
124	219	5
125	219	4
126	219	2
127	219	5
128	219	5
129	219	4
130	219	2
131	219	3
132	219	3
133	219	1
134	219	3
135	219	2
136	219	4
137	219	4
138	219	4
139	219	3
140	219	0
141	219	2
142	219	2
143	219	3
144	219	2
145	219	4
146	219	2
147	219	4
148	219	4
149	219	5
150	219	3
151	219	3
152	219	3
153	219	10
154	219	1
155	219	3
156	219	2
157	219	3
158	219	1
159	219	6
160	219	2
161	219	1
162	219	0
163	219	18
164	219	19
165	219	3
166	219	6
167	219	4
168	219	3
169	219	3
170	219	7
171	219	3
172	219	3
173	219	4
174	219	0
175	219	3
176	219	1
177	219	4
178	219	2
179	219	3
180	219	1
181	219	4
182	219	1
183	219	4
184	219	2
185	219	3
186	219	1
187	219	3
188	219	2
189	219	3
190	219	7
191	219	1
192	219	2
193	219	4
194	219	1
195	219	4
196	219	3
197	219	2
198	219	4
199	219	3
200	219	2
201	219	3
202	219	1
203	219	3
204	219	13
205	219	1
206	219	0
207	219	2
208	219	4
209	219	3
210	219	1
211	219	1
212	219	6
213	219	3
214	219	1
215	219	2
216	219	3
217	219	3
218	219	1
219	219	1
220	219	1
221	219	2
222	219	0
223	219	3
224	219	1
225	219	0
226	219	4
227	219	12
228	219	2
229	219	2
230	219	8
231	219	1
232	219	1
233	219	2
234	219	4
235	219	0
236	219	1
237	219	1
238	219	9
239	219	2
240	219	1
241	219	2
242	219	3
243	219	0
244	219	3
245	219	1
246	219	3
247	219	2
248	219	1
249	219	0
250	219	4
251	219	3
252	219	11
253	219	27
254	219	27
255	219	1056
0	218	0.997422680412371
1	218	0.0242268041237113
2	218	0.00515463917525773
3	218	0.00309278350515464
4	218	0.000515463917525773
5	218	0.000515463917525773
6	218	0.00154639175257732
7	218	0.000515463917525773
8	218	0.000515463917525773
9	218	0.00103092783505155
10	218	0
11	218	0.00154639175257732
12	218	0.000515463917525773
13	218	0.00206185567010309
14	218	0.00103092783505155
15	218	0.00103092783505155
16	218	0.00309278350515464
17	218	0.000515463917525773
18	218	0.000515463917525773
19	218	0.000515463917525773
20	218	0.00154639175257732
21	218	0.00206185567010309
22	218	0.00154639175257732
23	218	0.00103092783505155
24	218	0.00154639175257732
25	218	0.000515463917525773
26	218	0.00206185567010309
27	218	0.00206185567010309
28	218	0.00154639175257732
29	218	0.00103092783505155
30	218	0.00154639175257732
31	218	0.0108247422680412
32	218	0.0108247422680412
33	218	0.00103092783505155
34	218	0.00257731958762887
35	218	0.00618556701030928
36	218	0.000515463917525773
37	218	1009
38	218	1
39	218	1
40	218	11
41	218	0
42	218	1
43	218	2
44	218	8
45	218	1
46	218	2
47	218	1
48	218	4
49	218	3
50	218	8
51	218	12
52	218	1
53	218	3
54	218	4
55	218	3
56	218	4
57	218	3
58	218	4
59	218	3
60	218	3
61	218	2
62	218	1
63	218	3
64	218	3
65	218	2
66	218	0
67	218	3
68	218	7
69	218	0
70	218	8
71	218	11
72	218	3
73	218	2
74	218	3
75	218	3
76	218	3
77	218	1
78	218	2
79	218	1
80	218	3
81	218	1
82	218	1
83	218	1
84	218	1
85	218	5
86	218	3
87	218	4
88	218	3
89	218	0
90	218	2
91	218	4
92	218	4
93	218	2
94	218	1
95	218	4
96	218	3
97	218	4
98	218	9
99	218	5
100	218	17
101	218	2
102	218	12
103	218	4
104	218	6
105	218	4
106	218	3
107	218	3
108	218	4
109	218	4
110	218	1
111	218	4
112	218	4
113	218	3
114	218	3
115	218	3
116	218	5
117	218	4
118	218	4
119	218	2
120	218	3
121	218	4
122	218	1
123	218	2
124	218	4
125	218	3
126	218	1
127	218	6
128	218	6
129	218	3
130	218	1
131	218	2
132	218	2
133	218	0
134	218	2
135	218	1
136	218	3
137	218	3
138	218	3
139	218	2
140	218	1
141	218	1
142	218	1
143	218	2
144	218	1
145	218	3
146	218	1
147	218	3
148	218	3
149	218	4
150	218	2
151	218	2
152	218	2
153	218	11
154	218	0
155	218	2
156	218	1
157	218	2
158	218	0
159	218	7
160	218	1
161	218	0
162	218	1
163	218	19
164	218	20
165	218	2
166	218	7
167	218	3
168	218	2
169	218	2
170	218	8
171	218	2
172	218	2
173	218	3
174	218	1
175	218	2
176	218	0
177	218	3
178	218	1
179	218	2
180	218	0
181	218	3
182	218	0
183	218	5
184	218	3
185	218	2
186	218	0
187	218	2
188	218	1
189	218	2
190	218	8
191	218	2
192	218	3
193	218	3
194	218	0
195	218	3
196	218	2
197	218	3
198	218	5
199	218	2
200	218	1
201	218	2
202	218	0
203	218	2
204	218	14
205	218	0
206	218	1
207	218	1
208	218	3
209	218	2
210	218	2
211	218	0
212	218	7
213	218	2
214	218	0
215	218	1
216	218	2
217	218	2
218	218	2
219	218	0
220	218	2
221	218	3
222	218	1
223	218	2
224	218	2
225	218	1
226	218	5
227	218	13
228	218	1
229	218	1
230	218	9
231	218	0
232	218	2
233	218	1
234	218	5
235	218	1
236	218	0
237	218	2
238	218	10
239	218	3
240	218	2
241	218	1
242	218	4
243	218	1
244	218	4
245	218	0
246	218	4
247	218	3
248	218	2
249	218	1
250	218	5
251	218	4
252	218	12
253	218	28
254	218	28
255	218	1057
0	217	0.997938144329897
1	217	0.0247422680412371
2	217	0.0056701030927835
3	217	0.00360824742268041
4	217	0
5	217	0
6	217	0.00103092783505155
7	217	0
8	217	0
9	217	0.000515463917525773
10	217	0.000515463917525773
11	217	0.00103092783505155
12	217	0
13	217	0.00154639175257732
14	217	0.000515463917525773
15	217	0.000515463917525773
16	217	0.00360824742268041
17	217	0.00103092783505155
18	217	0
19	217	0
20	217	0.00103092783505155
21	217	0.00154639175257732
22	217	0.00103092783505155
23	217	0.000515463917525773
24	217	0.00103092783505155
25	217	0
26	217	0.00154639175257732
